kabkota,kecamatan,level_portal,npsn,school,address,kelurahan,status,profile
Kabupaten Bandung Barat,Gununghalu,paud,69835775,KOBER AL - BAROKAH,Kp. Pasir Lemo Rt.02/04,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835775
Kabupaten Bandung Barat,Gununghalu,paud,69835795,KOBER AL - HIKMAH CIPAYUNG,KP HEGARMANAH RT 02 RW 013,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835795
Kabupaten Bandung Barat,Gununghalu,paud,69835787,KOBER AL - HUDA,Kp. Cidadap,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835787
Kabupaten Bandung Barat,Gununghalu,paud,69835786,KOBER AL - MUCHLIS,Kp. Ciawitali,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835786
Kabupaten Bandung Barat,Gununghalu,paud,69835789,KOBER AL AFIYAH,KP.HEGARMANAH,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835789
Kabupaten Bandung Barat,Gununghalu,paud,69835814,KOBER AL AMANAH,KP. NENGGEL RT. 02 /18,Tamanjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835814
Kabupaten Bandung Barat,Gununghalu,paud,69835809,KOBER AL FANNIS,KP. CIBEUREUM RT. 04 / 07,Wargasaluyu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835809
Kabupaten Bandung Barat,Gununghalu,paud,69973976,KOBER AL FURQON,Kp. Kubang Rt 01/24 Ds. Gununghalu,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69973976
Kabupaten Bandung Barat,Gununghalu,paud,69835788,KOBER AL HIKMAH,KP. Bojongsalam RT. 01 / 03,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835788
Kabupaten Bandung Barat,Gununghalu,paud,69835813,KOBER AL IKHLAS,KP. CIKAWUNG RT 01/18,Tamanjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835813
Kabupaten Bandung Barat,Gununghalu,paud,69835804,KOBER AL MUHAJIRIN,KP. KIBODAS RT. 01 / 08,Wargasaluyu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835804
Kabupaten Bandung Barat,Gununghalu,paud,69937307,KOBER AL MUMIN,Kp. Cihideung Rt.01/09,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69937307
Kabupaten Bandung Barat,Gununghalu,paud,69835799,KOBER AL-INAYAH,Kp.LEGOK KADU RT.02/04,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835799
Kabupaten Bandung Barat,Gununghalu,paud,69835779,KOBER AN - NAUFAL,Kp. WArungkupa Ds. Bunijaya,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835779
Kabupaten Bandung Barat,Gununghalu,paud,69835774,KOBER AN - NUR,Kp. Lewi Panto,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835774
Kabupaten Bandung Barat,Gununghalu,paud,69835806,KOBER AN NUR,KP. LAMPEGAN RT. 01 / 13,Wargasaluyu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835806
Kabupaten Bandung Barat,Gununghalu,paud,69835776,KOBER AS SALAM,Kp. Sindangsalam Ds. SIndangjaya,Sindangjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835776
Kabupaten Bandung Barat,Gununghalu,paud,69835790,KOBER AS SALAM,Kp. Cipaku,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835790
Kabupaten Bandung Barat,Gununghalu,paud,69835805,KOBER AS SALAM,KP. CELAK RT.03 RW.09,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835805
Kabupaten Bandung Barat,Gununghalu,paud,69891489,KOBER AS SHIDIKIYAH,KP. BABABAKAN SARI RT.01/10,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891489
Kabupaten Bandung Barat,Gununghalu,paud,69835785,KOBER AT TOYIBAH,Kp. Banyuresmi Rt 02/09 Ds. Sirnajaya,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835785
Kabupaten Bandung Barat,Gununghalu,paud,69835800,KOBER ATTAHIYAH,KP. SAMPORA RT. 01 / 12,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835800
Kabupaten Bandung Barat,Gununghalu,paud,69835778,KOBER CEMPAKA NUNGGAL,KP. ANGKUM RT. 03 / 07,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835778
Kabupaten Bandung Barat,Gununghalu,paud,69975211,KOBER CEMPAKA SUKASARI,Kp. Legong RT.02 RW.05 Ds. Sirnajaya,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69975211
Kabupaten Bandung Barat,Gununghalu,paud,69835815,KOBER DARUL FALAH,PASIR SATU RT 02 / 07,Tamanjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835815
Kabupaten Bandung Barat,Gununghalu,paud,69835816,KOBER DARUL MUTMAINAH,KP SUKAMANAH RT. 01 /11,Tamanjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835816
Kabupaten Bandung Barat,Gununghalu,paud,69973419,KOBER HARAPAN BUNDA,Jln Celak Kaler Rw 9 Ds. Celak,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69973419
Kabupaten Bandung Barat,Gununghalu,paud,69976696,KOBER IBNURSYIFA,Kp. Selajambe Rt 03/06,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69976696
Kabupaten Bandung Barat,Gununghalu,paud,69835791,KOBER IRMA NURULHUDA,Kp.Lembur Gede,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835791
Kabupaten Bandung Barat,Gununghalu,paud,69891555,KOBER KARYA NYATA,Kp. Nagrog RT.004/04,Sindangjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891555
Kabupaten Bandung Barat,Gununghalu,paud,69835782,KOBER LU LU,KP. PAMOKOLAN RT. 03 / 01,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835782
Kabupaten Bandung Barat,Gununghalu,paud,69937354,KOBER MELATI,Kp. Buah Batu Rt.01 Rw.01,Sukasari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69937354
Kabupaten Bandung Barat,Gununghalu,paud,69835777,KOBER NABILA,Kp. Cikali Astana,Sindangjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835777
Kabupaten Bandung Barat,Gununghalu,paud,69937361,KOBER NURUL AMAL,Kp. Sindangsari RT 01 RW 03,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69937361
Kabupaten Bandung Barat,Gununghalu,paud,69973766,KOBER NURUL HIKMAH,Kp. Lampegan Rt 05/01 Ds. Wargasaluyu,Wargasaluyu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69973766
Kabupaten Bandung Barat,Gununghalu,paud,69891488,KOBER NURUL INSAN,KP CINANGKA RT.001 RW.018,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891488
Kabupaten Bandung Barat,Gununghalu,paud,69891487,KOBER PERMATA HATI,Kp. Sampih RT. 02 / 02,Tamanjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891487
Kabupaten Bandung Barat,Gununghalu,paud,69835792,KOBER RIMBA LESTARI,KP. PASIR JEUNGJING RT. 01 / 21,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835792
Kabupaten Bandung Barat,Gununghalu,paud,69835781,KOBER SYARIF-HIDAYATULLOH,Kp.Cigentong RT.01 RW.09,Tamanjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835781
Kabupaten Bandung Barat,Gununghalu,paud,69943174,KOBER WADISALAM,Kp. Cibadak Rt.02/ Rw.16,Tamanjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69943174
Kabupaten Bandung Barat,Gununghalu,paud,69976174,NURUL HIKMAH CIPAYUNG,Kp. Cipayung RT 03/08,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69976174
Kabupaten Bandung Barat,Gununghalu,paud,69835803,NURUL KHOIR,RAYA MAJLIS RT. 03 / 13,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835803
Kabupaten Bandung Barat,Gununghalu,paud,70059251,RA AL MUBAROKAH AL HALIMI,Kp. Tonjong,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70059251
Kabupaten Bandung Barat,Gununghalu,paud,69738300,RA Al-Hidayah,Kp. Cibulakan Rt 02 Rw 13,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738300
Kabupaten Bandung Barat,Gununghalu,paud,69993426,RA AL-INAYAH CISUTA,Kp. Cisuta RT 02 RW 10,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69993426
Kabupaten Bandung Barat,Gununghalu,paud,69854621,RA An-Najah,Kp. Cibeureum Rt 05 Rw 06,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69854621
Kabupaten Bandung Barat,Gununghalu,paud,69854623,RA An-Nur Gununghalu,Kp. Babakan Resmi Rt 04 Rw 16,Sukasari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69854623
Kabupaten Bandung Barat,Gununghalu,paud,70029059,RA AS-SAADAH,Kp. Cibatu Hilir RT.02 RW.02 Desa/Kec. Gununghalu,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70029059
Kabupaten Bandung Barat,Gununghalu,paud,69993950,RA AT TANWIR,Kp. Cicurug RT 01 RW 17,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69993950
Kabupaten Bandung Barat,Gununghalu,paud,69993948,RA DAARUL QUR`AN,Komplek Pondok Pesantren Daarul Qur`an Gununghalu RT 01 RW 14,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69993948
Kabupaten Bandung Barat,Gununghalu,paud,69854622,RA Lu lu,Kp. Pamokolan Rt 03 Rw 01,Sukasari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69854622
Kabupaten Bandung Barat,Gununghalu,paud,69854625,RA Nurul Falah,Kp. Kubang Rt 01 Rw 16,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69854625
Kabupaten Bandung Barat,Gununghalu,paud,69738309,RA/BA/TA AL FALAH,Kp. Cibanteng Rt 02 Rw 18,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738309
Kabupaten Bandung Barat,Gununghalu,paud,69738293,RA/BA/TA AL-ADADIYAH,Kp. Randukurung,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738293
Kabupaten Bandung Barat,Gununghalu,paud,69738294,RA/BA/TA AL-AMIN,Kp. Sasak Rt 01 Rw 03,Wargasaluyu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738294
Kabupaten Bandung Barat,Gununghalu,paud,69738295,RA/BA/TA AL-BADAR,Kp. Citangkorek Rt 02 Rw 15,Tamanjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738295
Kabupaten Bandung Barat,Gununghalu,paud,69738296,RA/BA/TA AL-FATAH,Komplek Pesantren Al-Fatah Rt 05 Rw 03,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738296
Kabupaten Bandung Barat,Gununghalu,paud,69738297,RA/BA/TA AL-FAUZIAH,Kp. Ciburial Rt 02 Rw 06,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738297
Kabupaten Bandung Barat,Gununghalu,paud,69738298,RA/BA/TA AL-HAMEDIYAH,Kp. Celak Kidul Rt 03 Rw 08,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738298
Kabupaten Bandung Barat,Gununghalu,paud,69738299,RA/BA/TA AL-HIDAYAH,Kp. Cibodas Rt 01 Rw 14,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738299
Kabupaten Bandung Barat,Gununghalu,paud,69738301,RA/BA/TA AL-HIDAYAH CILANGARI,Kp. Tegallega Rt 02 Rw 08,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738301
Kabupaten Bandung Barat,Gununghalu,paud,69738302,RA/BA/TA AL-HUDA,Kp. Cidadap Rt 02 Rw 10,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738302
Kabupaten Bandung Barat,Gununghalu,paud,69738304,RA/BA/TA AL-INAYAH,Kp. Legok Kadu Rt 02 Rw 04,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738304
Kabupaten Bandung Barat,Gununghalu,paud,69738305,RA/BA/TA AL-JIHAD,Kp. Pasanggrahan Rt 01 Rw 01,Sindangjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738305
Kabupaten Bandung Barat,Gununghalu,paud,69738306,RA/BA/TA AL-MUHAJIRIN,Kp. Nyomplong Rt 01 Rw 11,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738306
Kabupaten Bandung Barat,Gununghalu,paud,69738307,RA/BA/TA AL-QOMARIYAH,Kp. Cikabodas Rt 01 Rw 01,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738307
Kabupaten Bandung Barat,Gununghalu,paud,69738308,RA/BA/TA AL-UKHUWAH,Kp. Majlis,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738308
Kabupaten Bandung Barat,Gununghalu,paud,69738310,RA/BA/TA AR RAHMAT,Kp. Doyong Rt 02 Rw 08,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738310
Kabupaten Bandung Barat,Gununghalu,paud,69738312,RA/BA/TA AS SALAM,Kp. Pasir Lembu,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738312
Kabupaten Bandung Barat,Gununghalu,paud,69738313,RA/BA/TA ASSALAM SINDANG SALAM,Kp. Sindangsalam,Sindangjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738313
Kabupaten Bandung Barat,Gununghalu,paud,69738315,RA/BA/TA AT-TAHIYAH,Kp. Sampora,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738315
Kabupaten Bandung Barat,Gununghalu,paud,69738316,RA/BA/TA AT-TAZQYA,Kp. Dano Rt 01 Rw 17,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738316
Kabupaten Bandung Barat,Gununghalu,paud,69738317,RA/BA/TA CIPAKU,Kp. Cipaku,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738317
Kabupaten Bandung Barat,Gununghalu,paud,69738318,RA/BA/TA DARUL ULUM,Kp. Mekarjaya Rt 01 Rw 05,Sindangjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738318
Kabupaten Bandung Barat,Gununghalu,paud,69738319,RA/BA/TA DARUSSIFA,Kp. Nagrak Rt 02 Rw 13,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738319
Kabupaten Bandung Barat,Gununghalu,paud,69738320,RA/BA/TA NUJUMUL HIDAYAH,Kp. Warung Kupa,Wargasaluyu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738320
Kabupaten Bandung Barat,Gununghalu,paud,69738321,RA/BA/TA NURUL HIDAYAH,Jl. Raya Gununghalu Kp. Majlis Rt 03 Rw 13,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738321
Kabupaten Bandung Barat,Gununghalu,paud,69738322,RA/BA/TA NURUL HUDA,Kp. Bungur Rt 03 Rw 07,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738322
Kabupaten Bandung Barat,Gununghalu,paud,69738323,RA/BA/TA NURUL IKHLAS,Kp. Cirawa Rt 01 Rw 05,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738323
Kabupaten Bandung Barat,Gununghalu,paud,69738324,RA/BA/TA NURUL KHOIR,Kp. Majlis Rt 03 Rw 13,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738324
Kabupaten Bandung Barat,Gununghalu,paud,69738325,RA/BA/TA NURUL QOLBI,Kp. Rawa Biru Rt 04 Rw 11,Sukasari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738325
Kabupaten Bandung Barat,Gununghalu,paud,69738326,RA/BA/TA RIYADLUL `ULUUM,Kp. Babakansirna Rt 04 Rw 12,Kec. Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738326
Kabupaten Bandung Barat,Gununghalu,paud,69738327,RA/BA/TA RUMAH PELANGI,Kp. Neglasari Rt 02 Rw 16,Sukasari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738327
Kabupaten Bandung Barat,Gununghalu,paud,69738328,RA/BA/TA SITI KHADIJAH 05,Kp. Kibodas Rt 01 Rw 08,Wargasaluyu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738328
Kabupaten Bandung Barat,Gununghalu,paud,69738329,RA/BA/TA SITI KHADIJAH 06,Kp. Cigandawari Rt 04 Rw 04,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738329
Kabupaten Bandung Barat,Gununghalu,paud,69738330,RA/BA/TA SYARQUL AUSAT,Kp. Tegallaja Rt 01 Rw 10,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738330
Kabupaten Bandung Barat,Gununghalu,paud,69891452,SATU ATAP SDN 3 GUNUNGHALU,Kp. Legokkondang,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891452
Kabupaten Bandung Barat,Gununghalu,paud,69836126,SPS AL - INAYAH,KP SINDANGPALAY RT02/01 DS.CILANGARI,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836126
Kabupaten Bandung Barat,Gununghalu,paud,69836131,SPS AL - ISTIQOMAH,Kp. Pasir Huni,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836131
Kabupaten Bandung Barat,Gununghalu,paud,69836134,SPS AL - KAUTSAR,Kp. Selakopi Rt. 03/09 Desa Sirnajaya,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836134
Kabupaten Bandung Barat,Gununghalu,paud,69836128,SPS AL BAROKAH,Kp. Cisitu Rt 04/02,Sindangjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836128
Kabupaten Bandung Barat,Gununghalu,paud,69973434,SPS ANGGREK UNGU,Kp.Legok Kondang Rt 02/22 Ds. Sirnajaya,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69973434
Kabupaten Bandung Barat,Gununghalu,paud,69836127,SPS AS SANIAH,Kp. Cilangari,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836127
Kabupaten Bandung Barat,Gununghalu,paud,69973764,SPS ATTAQWA,Kp. Pasar Puncak Rt 02/02 Ds. Celak,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69973764
Kabupaten Bandung Barat,Gununghalu,paud,69836129,SPS DARUL FIKRI,Kp. Cikawung Rt.03/06,Sindangjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836129
Kabupaten Bandung Barat,Gununghalu,paud,69922725,SPS MELATI,Kp. Pasir Ceuri Rt.01/02,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69922725
Kabupaten Bandung Barat,Gununghalu,paud,69836133,SPS NUR FITRIYANI,Kp. Kubang Rt.01/16,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836133
Kabupaten Bandung Barat,Gununghalu,paud,69937364,SPS NURUL FALAH,Kp. Hegarmanah Rt.03/02,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69937364
Kabupaten Bandung Barat,Gununghalu,paud,69986887,SPS POS PAUD ANGGREK,JL. KUBANGPARI,Sukasari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69986887
Kabupaten Bandung Barat,Gununghalu,paud,69836132,SPS SYARIF HIDAYATULLOH,Kp.Cicurug RT.002 RW.017,Sirnajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836132
Kabupaten Bandung Barat,Gununghalu,paud,69835713,TK HANDAYANI,Kp. Sukaratu RT.03 RW.02,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835713
Kabupaten Bandung Barat,Gununghalu,paud,69976680,TK KARTINI,KP. NAGROG RT.01 RW.07,Cilangari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69976680
Kabupaten Bandung Barat,Gununghalu,paud,20267492,TK MELATI,JL GUNUNG HALU,Gununghalu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20267492
Kabupaten Bandung Barat,Gununghalu,paud,69922747,TK MUSTOPA AL MAJIDU,Kp. Simpang Rt.01/03,Bunijaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69922747
Kabupaten Bandung Barat,Gununghalu,paud,69836103,TPA AL HIDAYAH,KP.KUBANG Rt 02 Rw 17,Celak,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836103
Kabupaten Bandung Barat,Sindangkerta,paud,69836136,Al Amanah,Kp. Weninggalih,Weninggalih,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836136
Kabupaten Bandung Barat,Sindangkerta,paud,69835825,AL HIKMAH,CIMANTAR,Cintakarya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835825
Kabupaten Bandung Barat,Sindangkerta,paud,69835831,AL ISTIQOMAH,SUKAJADI,Cicangkang Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835831
Kabupaten Bandung Barat,Sindangkerta,paud,69836148,AL MUSRI I,Kp. Kubang Rt 03/06,Puncaksari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836148
Kabupaten Bandung Barat,Sindangkerta,paud,69836146,AL Mutmainah,Kp. Babakan Jati,Cicangkang Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836146
Kabupaten Bandung Barat,Sindangkerta,paud,69891494,AMAL SALEH,PASIR MUNCANG,Cicangkang Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891494
Kabupaten Bandung Barat,Sindangkerta,paud,69835833,AR ROZAQ,KP. SINDANGWARGI RT 02/12,Cicangkang Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835833
Kabupaten Bandung Barat,Sindangkerta,paud,69891493,CEMARA,Kp. Pangkalan Desa Cikadu,Wangunsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891493
Kabupaten Bandung Barat,Sindangkerta,paud,69836138,DAARUL MUTTAQIN,SINDANGKERTA,Cintakarya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836138
Kabupaten Bandung Barat,Sindangkerta,paud,69835819,KB AL BAROKAH,Kp. Pasirnangka RT. 04 / 04,Cikadu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835819
Kabupaten Bandung Barat,Sindangkerta,paud,69835834,KB AL FALAH,KP. KUBANG RT. 01 /06,Puncaksari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835834
Kabupaten Bandung Barat,Sindangkerta,paud,69935220,KB AL KHOSIM,Kp. Peusing Hilir Rt.001 Rw.004,Sindangkerta,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69935220
Kabupaten Bandung Barat,Sindangkerta,paud,69988892,KB AL MAQDIS,KP. SUKASARI RT. 003 RW. 001,Cicangkang Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69988892
Kabupaten Bandung Barat,Sindangkerta,paud,69916604,KB AL ROJA,KP. SUKAUJLAH RT.04/07,Pasirpogor,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69916604
Kabupaten Bandung Barat,Sindangkerta,paud,69835824,KB ANGGREK,"KP. CIBURUY RT,03 RW.05",Cintakarya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835824
Kabupaten Bandung Barat,Sindangkerta,paud,70000891,KB ARSHELIA,KP PASIRBUNGUR RT 01 RW 05,Ranca Senggang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70000891
Kabupaten Bandung Barat,Sindangkerta,paud,69946541,KB AS SHULA,Kp. Malaka Jl. Raya Sindangkerta RT.001 RW.012,Sindangkerta,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69946541
Kabupaten Bandung Barat,Sindangkerta,paud,69835836,KB Assalafiah,Malandang Rt 01 / RW 03,Pasirpogor,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835836
Kabupaten Bandung Barat,Sindangkerta,paud,69962769,KB AT-TAUHID,Kp. Cigonyar Rt.01/04,Puncaksari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69962769
Kabupaten Bandung Barat,Sindangkerta,paud,69916602,KB CAHAYA HATI,KP. TEGAL KONENG RT.05/05,Buninagara,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69916602
Kabupaten Bandung Barat,Sindangkerta,paud,69939301,KB HARAPAN,Kp. Panyusuhan Rt.05 Rw.04,Weninggalih,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69939301
