incident_id,source_page,table_row,event_id,date_iso,date_end_iso,date_precision,date_raw,province,province_raw,kabkota,kabkota_type,kabkota_name,kabkota_kode,kabkota_kode_match,provinsi_kode,kabkota_lat,kabkota_lng,kabkota_population,kabkota_area_km2,venue,venue_level,venue_raw,symptomatic_raw,symptomatic_kind,symptomatic,symptomatic_min,symptomatic_max,symptomatic_by_subject,symptomatic_counted,deaths_raw,deaths,deaths_counted,ref_ids,source_urls,flags
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0431,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,431,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0431,2025-10-03,2025-10-03,day,3 Oktober 2025,Jawa Tengah,Jawa Tengah,Kabupaten Purworejo,kabupaten,Purworejo,33.06,exact,33,-7.713974600894097,110.00829855421505,809651,1081.763,SMPN 8 Purworejo,junior_secondary,SMPN 8 Purworejo,134 Siswa,exact,134,134,134,"{""student"": 134}",134,,,,"[""auto:3614584544""]","[""https://regional.kompas.com/read/2025/10/04/105048078/bertambah-lagi-jumlah-korban-keracunan-mbg-di-purworejo-kini-134-orang""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0432,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,432,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0431,2025-10-03,2025-10-03,day,3 Oktober 2025,Jawa Tengah,Jawa Tengah,Kabupaten Purworejo,kabupaten,Purworejo,33.06,exact,33,-7.713974600894097,110.00829855421505,809651,1081.763,SMAN 3 Purworejo.,senior_secondary,SMAN 3 Purworejo.,134 Siswa,exact,134,134,134,"{""student"": 134}",,,,,"[""auto:3614584544""]","[""https://regional.kompas.com/read/2025/10/04/105048078/bertambah-lagi-jumlah-korban-keracunan-mbg-di-purworejo-kini-134-orang""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0433,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,433,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0433,2025-11-18,2025-11-18,day,18 November 2025,Jawa Tengah,Jawa Tengah,Kabupaten Magelang,kabupaten,Magelang,33.08,exact,33,-7.596984026372694,110.22353113036982,1345662,1129.983,Pondok Pesatren Nurul Ali,pesantren,Pondok Pesatren Nurul Ali,112 Santri,exact,112,112,112,"{""santri"": 112}",112,,,,"[""auto:3c4eab53d7""]","[""https://banyumasekspres.id/112-santri-ponpes-nurul-ali-magelang-alami-keracunan-usai-konsumsi-makanan-mbg/""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0434,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,434,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0434,2026-08-07,2026-08-07,day,7 Agustus 2026,Jawa Tengah,Jawa Tengah,Kabupaten Magelang,kabupaten,Magelang,33.08,exact,33,-7.596984026372694,110.22353113036982,1345662,1129.983,SMP Negeri 3 Candimulyo,junior_secondary,SMP Negeri 3 Candimulyo,28 Siswa,exact,28,28,28,"{""student"": 28}",28,,,,"[""auto:dad5c87ac2""]","[""https://www.detik.com/jateng/berita/d-8609653/korban-keracunan-mbg-di-candimulyo-magelang-capai-28-orang""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0435,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,435,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0435,2025-11-26,2025-11-26,day,26 November 2025,Jawa Tengah,Jawa Tengah,Kabupaten Blora,kabupaten,Blora,33.16,exact,33,-6.969718505731454,111.41492279653751,927961,1957.289,SMPN 1 Blora,junior_secondary,SMPN 1 Blora,810 Siswa,exact,810,810,810,"{""student"": 810}",810,,,,"[""auto:15469ad6ad""]","[""https://berita.murianews.com/zulkifli-fahmi/455559/penyebab-810-siswa-keracunan-mbg-dinkes-blora-makanan-terkontaminasi""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0436,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,436,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0435,2025-11-26,2025-11-26,day,26 November 2025,Jawa Tengah,Jawa Tengah,Kabupaten Blora,kabupaten,Blora,33.16,exact,33,-6.969718505731454,111.41492279653751,927961,1957.289,SMP Katolik Blora,junior_secondary,SMP Katolik Blora,810 Siswa,exact,810,810,810,"{""student"": 810}",,,,,"[""auto:15469ad6ad""]","[""https://berita.murianews.com/zulkifli-fahmi/455559/penyebab-810-siswa-keracunan-mbg-dinkes-blora-makanan-terkontaminasi""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0437,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,437,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0435,2025-11-26,2025-11-26,day,26 November 2025,Jawa Tengah,Jawa Tengah,Kabupaten Blora,kabupaten,Blora,33.16,exact,33,-6.969718505731454,111.41492279653751,927961,1957.289,SMP Kristen Blora,junior_secondary,SMP Kristen Blora,810 Siswa,exact,810,810,810,"{""student"": 810}",,,,,"[""auto:15469ad6ad""]","[""https://berita.murianews.com/zulkifli-fahmi/455559/penyebab-810-siswa-keracunan-mbg-dinkes-blora-makanan-terkontaminasi""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0438,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,438,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0438,2026-07-20,2026-07-20,day,20 Juli 2026,Jawa Tengah,Jawa Tengah,Kabupaten Blora,kabupaten,Blora,33.16,exact,33,-6.969718505731454,111.41492279653751,927961,1957.289,SD Negeri Sendangrejo,primary,SD Negeri Sendangrejo,19 Siswa,exact,19,19,19,"{""student"": 19}",19,,,,"[""auto:30324e8cbc""]","[""https://www.bloraweb.com/2026/07/19-siswa-keracunan-mbg-enam-masih.html""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0439,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,439,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0439,2026-09-08,2026-09-08,day,8 September 2026,Jawa Tengah,Jawa Tengah,Kabupaten Blora,kabupaten,Blora,33.16,exact,33,-6.969718505731454,111.41492279653751,927961,1957.289,SMAN 1 Tunjungan,senior_secondary,SMAN 1 Tunjungan,136 Siswa + 1 Guru,exact,137,137,137,"{""student"": 136, ""teacher"": 1}",137,,,,"[""auto:bdf0e51955""]","[""https://www.detik.com/jateng/berita/d-8653953/137-siswa-guru-sman-1-tunjungan-blora-keracunan-mbg""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0440,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,440,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0440,2025-11-26,2025-11-26,day,26 November 2025,Jawa Tengah,Jawa Tengah,Kabupaten Kendal,kabupaten,Kendal,33.24,exact,33,-6.922836880283628,110.20356709653716,1094214,1006.174,SMPN 1 Kendal,junior_secondary,SMPN 1 Kendal,17 Siswa,exact,17,17,17,"{""student"": 17}",17,,,,"[""auto:77086f857e""]","[""https://harianmuria.com/news/17-siswa-smp-kendal-di-rs-puskesmas/""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0441,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,441,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0441,2025-12-11,2025-12-11,day,11 Desember 2025,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,Desa Putatsari,,Desa Putatsari,23 Orang,exact,23,23,23,"{""person"": 23}",23,,,,"[""auto:1123a6103a""]","[""https://lintasmuria.com/2025/12/13/puluhan-balita-di-grobogan-diduga-keracunan-menu-mbg-pemkab-lapor-bgn/""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0442,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,442,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0442,2026-01-10,2026-01-10,day,10 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,TK Ngroto,early_childhood,TK Ngroto,803 Siswa,exact,803,803,803,"{""student"": 803}",803,,,,"[""auto:f069a3c723""]","[""https://news.detik.com/berita/d-8305630/803-orang-di-grobogan-diduga-keracunan-mbg-dari-menu-ayam""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0443,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,443,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0442,2026-01-10,2026-01-10,day,10 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,SDN Trisari,primary,SDN Trisari,803 Siswa,exact,803,803,803,"{""student"": 803}",,,,,"[""auto:f069a3c723""]","[""https://news.detik.com/berita/d-8305630/803-orang-di-grobogan-diduga-keracunan-mbg-dari-menu-ayam""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0444,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,444,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0442,2026-01-10,2026-01-10,day,10 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,SDN Glapan,primary,SDN Glapan,803 Siswa,exact,803,803,803,"{""student"": 803}",,,,,"[""auto:f069a3c723""]","[""https://news.detik.com/berita/d-8305630/803-orang-di-grobogan-diduga-keracunan-mbg-dari-menu-ayam""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0445,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,445,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0442,2026-01-10,2026-01-10,day,10 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,SDN Penadaran,primary,SDN Penadaran,803 Siswa,exact,803,803,803,"{""student"": 803}",,,,,"[""auto:f069a3c723""]","[""https://news.detik.com/berita/d-8305630/803-orang-di-grobogan-diduga-keracunan-mbg-dari-menu-ayam""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0446,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,446,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0442,2026-01-10,2026-01-10,day,10 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,SMP Miftahul Huda,junior_secondary,SMP Miftahul Huda,803 Siswa,exact,803,803,803,"{""student"": 803}",,,,,"[""auto:f069a3c723""]","[""https://news.detik.com/berita/d-8305630/803-orang-di-grobogan-diduga-keracunan-mbg-dari-menu-ayam""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0447,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,447,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0442,2026-01-10,2026-01-10,day,10 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,SMK Miftahul Huda,senior_secondary,SMK Miftahul Huda,803 Siswa,exact,803,803,803,"{""student"": 803}",,,,,"[""auto:f069a3c723""]","[""https://news.detik.com/berita/d-8305630/803-orang-di-grobogan-diduga-keracunan-mbg-dari-menu-ayam""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0448,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,448,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0448,2026-01-30,2026-01-30,day,30 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,SDN 2 Pulongrambe,primary,SDN 2 Pulongrambe,8 Siswa,exact,8,8,8,"{""student"": 8}",8,,,,"[""auto:428d8e1aaa""]","[""https://regional.kompas.com/read/2026/01/30/161147778/8-pelajar-sd-di-grobogan-diduga-keracunan-mbg-dilarikan-ke-puskesmas""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0449,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,449,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0448,2026-01-30,2026-01-30,day,30 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,exact,33,-7.082058555310319,110.91737159653837,1520974,2023.849,SDN 3 Mayahan,primary,SDN 3 Mayahan,8 Siswa,exact,8,8,8,"{""student"": 8}",,,,,"[""auto:428d8e1aaa""]","[""https://regional.kompas.com/read/2026/01/30/161147778/8-pelajar-sd-di-grobogan-diduga-keracunan-mbg-dilarikan-ke-puskesmas""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0450,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,450,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0450,2026-01-08,2026-01-08,day,8 Januari 2026,Jawa Tengah,Jawa Tengah,Kota Semarang,kota,Semarang,33.74,exact,33,-6.98167961659711,110.4122341695528,1702379,374.747,SMKN 11 Semarang,senior_secondary,SMKN 11 Semarang,75 Siswa,exact,75,75,75,"{""student"": 75}",75,,,,"[""auto:33add6463f""]","[""https://timesindonesia.co.id/peristiwa-daerah/572774/puluhan-siswa-smkn-11-semarang-alami-gejala-keracunan-usai-santap-makan-bergizi-gratis""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0451,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,451,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0451,2026-07-31,2026-07-31,day,31 Juli 2026,Jawa Tengah,Jawa Tengah,Kota Semarang,kota,Semarang,33.74,exact,33,-6.98167961659711,110.4122341695528,1702379,374.747,SMKN 6 Semarang,senior_secondary,SMKN 6 Semarang,707 Siswa,exact,707,707,707,"{""student"": 707}",707,,,,"[""auto:bf378b698f""]","[""https://www.kompas.id/artikel/707-siswa-dan-guru-smkn-6-semarang-keracunan-massal-usai-santap-mbg""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0452,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,452,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0452,2026-01-13,2026-01-13,day,13 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pekalongan,kabupaten,Pekalongan,33.26,exact,33,-7.0250357325518875,109.59114532537376,1034241,892.578,SDN 01 Kedungwuni,primary,SDN 01 Kedungwuni,15 Siswa,exact,15,15,15,"{""student"": 15}",15,,,,"[""auto:6e815a4024""]","[""https://radarpekalongan.disway.id/read/108184/diduga-keracunan-mbg-15-pelajar-sdn-1-kedungwuni-sempat-dilarikan-ke-puskesmas-dan-rumah-sakit""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0453,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,453,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0453,2026-01-22,2026-01-22,day,22 Januari 2026,Jawa Tengah,Jawa Tengah,Kota Magelang,kota,Magelang,33.71,exact,33,-7.50371096633142,110.22147082537745,128709,18.558,SMPN 10 Kota Magelang,junior_secondary,SMPN 10 Kota Magelang,75 Siswa dan 5 Guru,exact,80,80,80,"{""student"": 75, ""teacher"": 5}",80,,,,"[""auto:25b3834d0f""]","[""https://www.detik.com/jateng/berita/d-8322042/75-siswa-5-guru-smpn-10-kota-magelang-diduga-keracunan-mbg""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0454,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,454,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0454,2026-01-29,2026-01-29,day,29 Januari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Kudus,kabupaten,Kudus,33.19,exact,33,-6.805651710957646,110.84219531187978,877821,447.445,SMAN 2 Kudus,senior_secondary,SMAN 2 Kudus,600 Siswa,exact,600,600,600,"{""student"": 600}",600,,,,"[""auto:3d9fa850c7""]","[""https://www.kompas.tv/regional/647214/600-siswa-sma-di-kudus-keracunan-mbg-118-di-antaranya-dirawat-di-rumah-sakit""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0455,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,455,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0455,2026-02-06,2026-02-06,day,6 Februari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Wonosobo,kabupaten,Wonosobo,33.07,exact,33,-7.358331142315653,109.90516253886881,945955,1011.623,SD Negeri 1 Kapulogo,primary,SD Negeri 1 Kapulogo,26 Siswa,exact,26,26,26,"{""student"": 26}",26,,,,"[""auto:a9bfdacfcc""]","[""https://www.wartaindonesianews.co.id/2026/02/lagi-lagi-mbg-bermasalah-telur-puyuh.html""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0456,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,456,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0456,2026-02-09,2026-02-09,day,9 Februari 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,exact,33,-6.75222674353357,111.03994759653601,1385904,1576.69,SMKN 4 Pati,senior_secondary,SMKN 4 Pati,22 Siswa,exact,22,22,22,"{""student"": 22}",22,,,,"[""auto:34d83ff8f1""]","[""https://harianmuria.com/pati/puluhan-siswa-smkn-4-pati-diduga-keracunan-usai-makan-mbg/""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0457,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,457,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0457,2026-09-09,2026-09-09,day,9 September 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,exact,33,-6.75222674353357,111.03994759653601,1385904,1576.69,SDN 3 Gembong,primary,SDN 3 Gembong,424 Siswa,exact,424,424,424,"{""student"": 424}",424,,,,"[""auto:138aab0f47""]","[""https://serikatnews.com/korban-keracunan-mbg-di-pati-capai-424-orang/""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0458,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,458,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0457,2026-09-09,2026-09-09,day,9 September 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,exact,33,-6.75222674353357,111.03994759653601,1385904,1576.69,MI Miftahul,primary,MI Miftahul,424 Siswa,exact,424,424,424,"{""student"": 424}",,,,,"[""auto:138aab0f47""]","[""https://serikatnews.com/korban-keracunan-mbg-di-pati-capai-424-orang/""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0459,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,459,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0457,2026-09-09,2026-09-09,day,9 September 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,exact,33,-6.75222674353357,111.03994759653601,1385904,1576.69,SMPN 1 Gembong,junior_secondary,SMPN 1 Gembong,424 Siswa,exact,424,424,424,"{""student"": 424}",,,,,"[""auto:138aab0f47""]","[""https://serikatnews.com/korban-keracunan-mbg-di-pati-capai-424-orang/""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0460,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,460,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0457,2026-09-09,2026-09-09,day,9 September 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,exact,33,-6.75222674353357,111.03994759653601,1385904,1576.69,MTSN 3 Pati,junior_secondary,MTSN 3 Pati,424 Siswa,exact,424,424,424,"{""student"": 424}",,,,,"[""auto:138aab0f47""]","[""https://serikatnews.com/korban-keracunan-mbg-di-pati-capai-424-orang/""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0461,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,461,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0457,2026-09-09,2026-09-09,day,9 September 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,exact,33,-6.75222674353357,111.03994759653601,1385904,1576.69,MTs Manbaul Ulum,junior_secondary,MTs Manbaul Ulum,424 Siswa,exact,424,424,424,"{""student"": 424}",,,,,"[""auto:138aab0f47""]","[""https://serikatnews.com/korban-keracunan-mbg-di-pati-capai-424-orang/""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0462,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,462,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0457,2026-09-09,2026-09-09,day,9 September 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,exact,33,-6.75222674353357,111.03994759653601,1385904,1576.69,Posyandu Anggrek,community_health_post,Posyandu Anggrek,424 Siswa,exact,424,424,424,"{""student"": 424}",,,,,"[""auto:138aab0f47""]","[""https://serikatnews.com/korban-keracunan-mbg-di-pati-capai-424-orang/""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0463,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,463,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0463,2026-09-18,2026-09-18,day,18 September 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,exact,33,-6.75222674353357,111.03994759653601,1385904,1576.69,SDN Maitan 01 Pati,primary,SDN Maitan 01 Pati,17 Siswa,exact,17,17,17,"{""student"": 17}",17,,,,"[""auto:7f04110471""]","[""https://www.liputan7.id/berita/2123036685/dugaan-keracunan-susu-program-mbg-di-sdn-maitan-01-pati-dinkes-lakukan-investigasi""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0464,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,464,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0464,2026-02-23,2026-02-23,day,23 Februari 2026,Jawa Tengah,Jawa Tengah,Kota Tegal,kota,Tegal,33.76,exact,33,-6.8704087484501155,109.13741611002918,294477,39.08,SMP PIUS,junior_secondary,SMP PIUS,3 Siswa,exact,3,3,3,"{""student"": 3}",3,,,,"[""auto:886928dd23""]","[""https://puskapik.com/tegal/tiga-siswa-smp-pius-tegal-diduga-keracunan-roti-mbg-sempat-dilarikan-ke-rs""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0465,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,465,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0465,2026-03-12,2026-03-12,day,12 Maret 2026,Jawa Tengah,Jawa Tengah,Kabupaten Pemalang,kabupaten,Pemalang,33.27,exact,33,-6.893151410423199,109.38071935420861,1601007,1135.757,,early_childhood,TK (Spesifik tidak disebutkan),1 Siswa,exact,1,1,1,"{""student"": 1}",1,,,,"[""auto:9afedc231a""]","[""https://www.ketiknews.id/news/30116861093/siswa-tk-di-desa-blendung-diduga-jadi-korban-keracunan-mbg-wabup-pemalang-sppg-harus-dievaluasi""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0466,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,466,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0466,2026-04-18,2026-04-18,day,18 April 2026,Jawa Tengah,Jawa Tengah,Kabupaten Demak,kabupaten,Demak,33.21,exact,33,-6.891354614610146,110.63838933886524,1254204,970.077,Ponpes Bustanul Qur'an,pesantren,Ponpes Bustanul Qur'an,189 Santri,exact,189,189,189,"{""santri"": 189}",189,,,,"[""auto:5809aa659a""]","[""https://regional.kompas.com/read/2026/04/19/174048678/ratusan-santri-demak-diduga-keracunan-usai-santap-mbg?page=all""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0467,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,467,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0466,2026-04-18,2026-04-18,day,18 April 2026,Jawa Tengah,Jawa Tengah,Kabupaten Demak,kabupaten,Demak,33.21,exact,33,-6.891354614610146,110.63838933886524,1254204,970.077,Ponpes Asnawiyah,pesantren,Ponpes Asnawiyah,189 Santri,exact,189,189,189,"{""santri"": 189}",,,,,"[""auto:5809aa659a""]","[""https://regional.kompas.com/read/2026/04/19/174048678/ratusan-santri-demak-diduga-keracunan-usai-santap-mbg?page=all""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0468,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,468,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0466,2026-04-18,2026-04-18,day,18 April 2026,Jawa Tengah,Jawa Tengah,Kabupaten Demak,kabupaten,Demak,33.21,exact,33,-6.891354614610146,110.63838933886524,1254204,970.077,Ponpes Hidayatul Mubdtadiin,pesantren,Ponpes Hidayatul Mubdtadiin,189 Santri,exact,189,189,189,"{""santri"": 189}",,,,,"[""auto:5809aa659a""]","[""https://regional.kompas.com/read/2026/04/19/174048678/ratusan-santri-demak-diduga-keracunan-usai-santap-mbg?page=all""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0469,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,469,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0466,2026-04-18,2026-04-18,day,18 April 2026,Jawa Tengah,Jawa Tengah,Kabupaten Demak,kabupaten,Demak,33.21,exact,33,-6.891354614610146,110.63838933886524,1254204,970.077,Ponpes Al Ma'arif,pesantren,Ponpes Al Ma'arif,189 Santri,exact,189,189,189,"{""santri"": 189}",,,,,"[""auto:5809aa659a""]","[""https://regional.kompas.com/read/2026/04/19/174048678/ratusan-santri-demak-diduga-keracunan-usai-santap-mbg?page=all""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0470,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,470,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0466,2026-04-18,2026-04-18,day,18 April 2026,Jawa Tengah,Jawa Tengah,Kabupaten Demak,kabupaten,Demak,33.21,exact,33,-6.891354614610146,110.63838933886524,1254204,970.077,Ponpes Nurul Sakinah,pesantren,Ponpes Nurul Sakinah,189 Santri,exact,189,189,189,"{""santri"": 189}",,,,,"[""auto:5809aa659a""]","[""https://regional.kompas.com/read/2026/04/19/174048678/ratusan-santri-demak-diduga-keracunan-usai-santap-mbg?page=all""]","[""count_shared_across_rows""]"
