event_id,date_start,date_end,date_precision,province,kabkota,kabkota_type,kabkota_name,kabkota_kode,kabkota_lat,kabkota_lng,kabkota_population,n_rows,venues,venue_levels,symptomatic,symptomatic_min,symptomatic_max,symptomatic_kind,symptomatic_by_subject,deaths,source_urls,incident_ids,flags
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0087,2026-04-15,2026-04-15,day,Kepulauan Riau,Kabupaten Kepulauan Anambas,kabupaten,Kepulauan Anambas,21.05,3.2145458693401,106.24870240264536,50922,3,"[""TK (Spesifik tidak disebutkan)"", ""SD (Spesifik tidak disebutkan)"", ""SMP ((Spesifik tidak disebutkan)""]","[""early_childhood"", ""junior_secondary"", ""primary""]",158,158,158,exact,"{""student"": 158}",,"[""https://www.merahputih.com/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0087"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0088"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0089""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0555,2026-04-15,2026-04-15,day,Jawa Timur,Kabupaten Bojonegoro,kabupaten,Bojonegoro,35.22,-7.149935359747551,111.88154262537478,1366227,3,"[""TK (Spesifik tidak disebutkan)"", ""SD (Spesifik tidak disebutkan)"", ""Ibu Hamil""]","[""early_childhood"", ""primary""]",17,17,17,exact,"{""person"": 17}",,"[""https://www.detik.com/jatim/berita/d-8447730/17-warga-di-bojonegoro-keracunan-usai-santap-menu-mbg-ada-ibu-hamil""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0555"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0556"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0557""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0197,2026-04-16,2026-04-16,day,Banten,Kota Cilegon,kota,Cilegon,36.72,-6.00980901882699,106.04212868303857,480378,1,"[""MTs Al-Inayah""]","[""junior_secondary""]",49,49,49,exact,"{""student"": 49}",,"[""https://www.suara.com/news/2026/04/17/213500/49-siswa-di-cilegon-diduga-keracunan-mbg-polisi-telusuri-sisa-makanan-hingga-darah-korban""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0197""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0644,2026-04-16,2026-04-16,day,Jawa Timur,Kota Madiun,kota,Madiun,35.77,-7.624396873185385,111.52064916955761,201733,1,"[""SDN 1 Demangan""]","[""primary""]",18,18,18,exact,"{""student"": 18}",,"[""https://memorandum.disway.id/madiun/read/156554/diduga-keracunan-mbg-belasan-siswa-sdn-1-demangan-madiun-dilarikan-ke-rumah-sakit""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0644""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0842,2026-04-16,2026-04-16,day,Papua Tengah,Kabupaten Nabire,kabupaten,Nabire,94.01,-3.363365864105701,135.50389107766932,179174,1,"[""SD Inpres Oyehe""]","[""primary""]",7,7,7,exact,"{""student"": 7}",,"[""https://www.nabirenews.com/kesehatan/2622532683/kronologi-7-siswa-sd-inpres-oyehe-diduga-keracunan-mbg-sempat-dirawat-di-klinik""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0842""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0231,2026-04-17,2026-04-17,day,Jawa Barat,Kabupaten Cianjur,kabupaten,Cianjur,32.03,-6.822746173673224,107.1394835830441,2638825,2,"[""Desa Sukasirna"", ""Desa Purabaya""]",[],134,134,134,exact,"{""resident"": 134}",1,"[""https://cianjurekspres.disway.id/metropolis/read/20790/balita-keracunan-diduga-usai-santap-mbg-di-leles-cianjur-meninggal-dunia""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0231"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0232""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0286,2026-04-17,2026-04-17,day,Jawa Barat,Kabupaten Karawang,kabupaten,Karawang,32.15,-6.301616343281738,107.30488191002529,2612065,2,"[""Balita"", ""Ibu Menyusui""]",[],46,46,46,exact,"{""resident"": 46}",,"[""https://www.lensapurwakarta.com/saba-desa/28517009190/46-warga-desa-cariumulya-kabupaten-karawang-diduga-keracunan-mbg-korban-merasa-pusing-dan-mual""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0286"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0287""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0466,2026-04-18,2026-04-18,day,Jawa Tengah,Kabupaten Demak,kabupaten,Demak,33.21,-6.891354614610146,110.63838933886524,1254204,6,"[""Ponpes Bustanul Qur'an"", ""Ponpes Asnawiyah"", ""Ponpes Hidayatul Mubdtadiin"", ""Ponpes Al Ma'arif"", ""Ponpes Nurul Sakinah"", ""MI Yosua""]","[""pesantren"", ""primary""]",189,189,189,exact,"{""santri"": 189}",,"[""https://regional.kompas.com/read/2026/04/19/174048678/ratusan-santri-demak-diduga-keracunan-usai-santap-mbg?page=all""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0466"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0467"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0468"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0469"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0470"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0471""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0198,2026-04-20,2026-04-20,day,Banten,Kota Cilegon,kota,Cilegon,36.72,-6.00980901882699,106.04212868303857,480378,1,"[""SDN Cikerai 2""]","[""primary""]",19,19,19,exact,"{""student"": 19}",,"[""https://rri.co.id/banten/nasional/2351429/dugaan-keracunan-mbg-kembali-terjadi-di-kota-cilegon""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0198""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0646,2026-04-20,2026-04-20,day,Jawa Timur,Kabupaten Bangkalan,kabupaten,Bangkalan,35.26,-7.046392499923124,112.73706719653809,1042031,1,"[""SMPN 1 Blega""]","[""junior_secondary""]",3,3,3,exact,"{""student"": 2, ""teacher"": 1}",,"[""https://www.instagram.com/p/DXapu2_AZsE/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0646""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0413,2026-04-21,2026-04-21,day,Jawa Tengah,Kabupaten Rembang,kabupaten,Rembang,33.17,-6.703466029933058,111.34262144071498,665501,1,"[""SDN Balongmulyo""]","[""primary""]",22,22,22,exact,"{""student"": 22}",,"[""https://semarang.viva.co.id/berita/6843-diduga-keracun22-siswa-sd-di-rembang-dilarikan-ke-puskesmas-setelah-makan-menu-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0413""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0140,2026-04-22,2026-04-22,day,Lampung,Kota Bandar Lampung,kota,Bandar Lampung,18.71,-5.429579213794452,105.26256765111627,1077664,1,"[""SMAN 6 Bandar Lampung""]","[""senior_secondary""]",172,172,172,exact,"{""person"": 172}",,"[""https://kupastuntas.co/2026/04/24/ratusan-siswa-sman-6-diduga-keracunan-mbg-dapur-way-lunik-disetop-sementara""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0140""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0199,2026-04-22,2026-04-22,day,Banten,Kota Cilegon,kota,Cilegon,36.72,-6.00980901882699,106.04212868303857,480378,1,"[""SMP PGRI Citangkil""]","[""junior_secondary""]",11,11,11,exact,"{""student"": 11}",,"[""https://www.radarbanten.co.id/2026/04/23/keracunan-mbg-terjadi-lagi-kini-menimpa-11-siswa-smp-pgri-cilegon/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0199""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0648,2026-04-22,2026-04-22,day,Jawa Timur,Kota Kediri,kota,Kediri,35.71,-7.8121941506978585,112.0142841830517,301424,3,"[""SDN Ketami 1"", ""SDN Ketami 2"", ""SDN Tempurejo 1""]","[""primary""]",73,73,73,exact,"{""student"": 73}",,"[""https://www.detik.com/jatim/berita/d-8460176/siswa-di-3-sd-kediri-keracunan-mbg-walkot-vinanda-perintahkan-investigasi""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0648"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0649"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0650""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0654,2026-04-22,2026-04-22,day,Jawa Timur,Kabupaten Sampang,kabupaten,Sampang,35.27,-7.1875353391978205,113.23734031169953,1033926,1,"[""SDN Bira Tengah 1""]","[""primary""]",19,19,19,exact,"{""student"": 19}",,"[""https://www.detik.com/jatim/berita/d-8458292/kondisi-terkini-belasan-siswa-di-sampang-yang-gatal-gatal-usai-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0654""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0103,2026-04-23,2026-04-23,day,Bengkulu,Kabupaten Bengkulu Tengah,kabupaten,Bengkulu Tengah,17.09,-3.7728554135369468,102.3899904291284,126339,1,"[""SMP Negeri 3 Bengkulu Tengah""]","[""junior_secondary""]",8,8,8,exact,"{""student"": 8}",,"[""https://bengkulu.tribunnews.com/breaking-news/100624/breaking-news-7-siswa-smpn-3-bengkulu-tengah-diduga-keracunan-mbg-sempat-dirawat-di-klinik""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0103""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0190,2026-04-23,2026-04-23,day,Kalimantan Selatan,Kabupaten Hulu Sungai Utara,kabupaten,Hulu Sungai Utara,63.08,-2.4188734176622435,115.254335243741,238250,1,"[""SMKN 1 Amuntai""]","[""senior_secondary""]",61,61,61,exact,"{""student"": 61}",,"[""https://beritaborneo.com/main/61-korban-keracunan-dprd-kalsel-minta-sistem-mbg-dibongkar-ulang/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0190""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0803,2026-04-23,2026-04-23,day,Sulawesi Selatan,Kabupaten Jeneponto,kabupaten,Jeneponto,73.04,-5.67694518150875,119.74938992549147,423005,1,"[""SDN 7 Rumbia""]","[""primary""]",28,28,28,exact,"{""student"": 28}",,"[""https://updatesulsel.id/28-siswa-keracunan-mbg-di-bontomanai-jeneponto-diminta-ditutup-sementara/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0803""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0151,2026-04-24,2026-04-24,day,Kalimantan Barat,Kabupaten Kubu Raya,kabupaten,Kubu Raya,61.12,-0.12685886609816646,109.40395645418373,646091,1,"[""SDN 23 Sungai Ambawang""]","[""primary""]",12,12,12,exact,"{""student"": 12}",,"[""https://insidepontianak.com/article/42255/lagi-siswa-sd-di-kubu-raya-diduga-keracunan-mbg-ayam-goreng-disebut-berbau-dan-keras""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0151""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0687,2026-04-24,2026-04-24,day,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,-8.650938604217814,116.52965363887955,1457591,1,"[""MI Yadinu Banok""]","[""primary""]",51,51,51,exact,"{""person"": 51}",,"[""https://kicknews.today/keracunan-massal-mbg-di-lombok-timur-bertambah-ibu-hamil-ikut-dirawat/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0687""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0655,2026-04-27,2026-04-27,day,Jawa Timur,Kabupaten Kediri,kabupaten,Kediri,35.06,-7.80216489245253,112.04111356733358,1691976,2,"[""TK (Spesifik tidak disebutkan)"", ""SD (Spesifik tidak disebutkan)""]","[""early_childhood"", ""primary""]",6,6,6,exact,"{""student"": 6}",,"[""https://suryamalang.tribunnews.com/jawa-timur/284163/6-siswa-madrasah-di-kediri-diduga-keracunan-mbg-muntah-muntah-keluhkan-rasa-ayam-yang-aneh""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0655"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0656""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0017,2026-04-28,2026-04-28,day,Sumatera Utara,Kabupaten Deli Serdang,kabupaten,Deli Serdang,12.07,3.550718941711028,98.86644224023665,2080408,1,"[""SD swasta terpadu As Syifa""]","[""primary""]",11,11,11,exact,"{""student"": 11}",,"[""https://www.hariansib.com/Marsipature-Hutanabe/443537/11-pelajar-sd-diduga-keracunan-mbg-di-deliserdang/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0017""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0389,2026-04-28,2026-04-28,day,Jawa Tengah,Kabupaten Klaten,kabupaten,Klaten,33.10,-7.712385036340197,110.59213566770745,1302648,1,"[""SMPN 1 Tulung""]","[""junior_secondary""]",584,584,584,exact,"{""student"": 584}",,"[""https://jateng.harianjogja.com/read/2026/04/30/648/1254508/584-siswa-dan-guru-di-klaten-diduga-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0389""]","[""unnumbered_subject""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0086,2026-04-29,2026-04-29,day,Kepulauan Riau,Kota Batam,kota,Batam,21.71,1.1287452751793037,104.05533324230443,1342038,1,"[""SMK Negeri 3 Batam""]","[""senior_secondary""]",,100,999,vague,{},,"[""https://inspirasitoday.com/ratusan-siswa-smkn-3-batam-diduga-keracunan-mbg-banyak-yang-sakit-perut/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0086""]","[""count_vague""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0200,2026-04-29,2026-04-29,day,Banten,Kabupaten Tangerang,kabupaten,Tangerang,36.03,-6.269630455565761,106.48440474071201,3459706,1,"[""TBA (Tidak disebutkan)""]",[],33,33,33,exact,"{""student"": 33}",,"[""https://tangerangnews.co.id/2026/04/30/33-siswa-di-kronjo-keracunan-massal-usai-santap-menu-mbg-makaroni-bermalam-jadi-pemicu/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0200""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0472,2026-04-29,2026-04-29,day,Jawa Tengah,Kabupaten Cilacap,kabupaten,Cilacap,33.01,-7.725598913851234,109.00953989681535,2059748,1,"[""Ponpes putri Kelurahan Gumilir""]","[""pesantren""]",100,100,,lower_bound,"{""santri"": 100}",,"[""https://banyumas.tribunnews.com/barlingmascakeb/91243/dilarikan-ke-rs-ratusan-santri-cilacap-diduga-keracunan-makanan-dinkes-tunggu-hasil-uji-lab-sampel""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0472""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0730,2026-04-29,2026-04-29,day,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,kabupaten,Timor Tengah Selatan,53.02,-9.851780619986599,124.26648135633013,490642,3,"[""SD GMIT Panite 1"", ""SD Tuapanan"", ""SMAN 1 Amanuban""]","[""primary"", ""senior_secondary""]",43,43,43,exact,"{""student"": 37, ""teacher"": 6}",,"[""https://regional.kompas.com/read/2026/04/30/224346078/diduga-keracunan-mbg-37-siswa-dan-6-guru-di-kabupaten-timor-tengah-selatan?""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0730"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0731"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0732""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0748,2026-04-30,2026-04-30,day,Nusa Tenggara Timur,Kabupaten Sumba Tengah,kabupaten,Sumba Tengah,53.17,-9.62267937221953,119.60043476625835,92138,1,"[""TBA (Tidak disebutkan)""]",[],100,100,,lower_bound,"{""student"": 100}",,"[""https://selatanindonesia.com/diduga-keracunan-mbg-lebih-dari-100-anak-di-sumba-tengah-dilarikan-ke-fasilitas-kesehatan/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0748""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0113,2026-05-04,2026-05-04,day,Kepulauan Bangka Belitung,Kabupaten Belitung,kabupaten,Belitung,19.02,-2.742308350486171,107.65431549651602,192405,2,"[""SDN 23 Tanjungpandan"", ""SD Negeri 7 Tanjungpandan""]","[""primary""]",30,30,30,exact,"{""student"": 30}",,"[""https://belitung.tribunnews.com/lokal/213812/puluhan-murid-muntah-kepsek-sdn-23-tanjungpandan-tidak-berani-sebut-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0113"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0114""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0398,2026-05-06,2026-05-06,day,Jawa Tengah,Kabupaten Wonogiri,kabupaten,Wonogiri,33.12,-7.815058364755334,110.9256844677081,1057495,1,"[""SMKN 1 Jatiroto""]","[""senior_secondary""]",242,242,242,exact,"{""student"": 235, ""teacher"": 7}",,"[""https://www.rinews.id/dugaan-keracunan-massal-mbg-di-smkn-1-jatiroto-ratusan-siswa-dan-guru-alami-diare-penyebab-masih-diselidiki/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0398""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0532,2026-05-06,2026-05-06,day,DI Yogyakarta,Kabupaten Bantul,kabupaten,Bantul,34.02,-7.886189837551494,110.3278379965447,980269,1,"[""SDN Kowang""]","[""primary""]",23,23,23,exact,"{""student"": 23}",,"[""https://regional.espos.id/23-siswa-sd-di-bantul-diduga-keracunan-mbg-sampel-makanan-diuji-lab-2213609""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0532""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0213,2026-05-08,2026-05-08,day,DKI Jakarta,Kota Administrasi Jakarta Timur,kota,Jakarta Timur,31.75,-6.2136855478344994,106.9440075965323,3230417,3,"[""SDN Cakung Timur 01"", ""SDN Ujung Menteng 02"", ""SDN Ujung Menteng 03""]","[""primary""]",252,252,252,exact,"{""student"": 252}",,"[""https://news.detik.com/berita/d-8481654/252-siswa-di-jaktim-diduga-keracunan-mbg-alami-gejala-usai-makan-pangsit-tahu""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0213"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0214"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0215""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0815,2026-05-09,2026-05-09,day,Sulawesi Tenggara,Kabupaten Kolaka,kabupaten,Kolaka,74.01,-4.060808748107698,121.61611935687937,257733,1,"[""SDN 3 Watubangga""]","[""primary""]",11,11,11,exact,"{""student"": 11}",,"[""https://penafaktual.com/sakit-perut-hingga-muntah-muntah-11-siswa-sd-di-kolaka-tumbang-usai-makan-program-mbg/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0815""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0620,2026-05-11,2026-05-11,day,Jawa Timur,Kota Surabaya,kota,Surabaya,35.78,-7.258891323638141,112.74703888119626,3018022,13,"[""TK Ubaid"", ""TK Aletheia"", ""SD Tembok Dukuh 1"", ""SD Tembok Dukuh 3"", ""SDN Tembok Dukuh 4"", ""SD Aletheia"", ""SD Pancasila 45"", ""SD Raden Wijaya"", ""SD Ubaid 1"", ""SD Ubaid 2"", ""SMP Aletheia"", ""SMP Islam"", ""RW X Demak Jaya (warga terdampak)""]","[""early_childhood"", ""junior_secondary"", ""primary""]",210,210,210,exact,"{""student"": 210}",,"[""https://www.detik.com/jatim/berita/d-8489569/keracunan-mbg-210-siswa-surabaya-bongkar-banyak-sppg-tak-kantongi-slhs""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0620"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0621"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0622"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0623"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0624"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0625"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0626"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0627"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0628"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0629"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0630"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0631"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0632""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0233,2026-05-13,2026-05-13,day,Jawa Barat,Kabupaten Cianjur,kabupaten,Cianjur,32.03,-6.822746173673224,107.1394835830441,2638825,1,"[""SD Negeri Ciadeg""]","[""primary""]",19,19,19,exact,"{""student"": 19}",,"[""https://cianjurekspres.disway.id/metropolis/read/20901/belasan-siswa-sd-di-pagelaran-cianjur-diduga-keracunan-usai-konsumsi-mbg-dan-jajanan-es""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0233""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0711,2026-05-13,2026-05-13,day,Nusa Tenggara Timur,Kabupaten Kupang,kabupaten,Kupang,53.01,-10.072767460089674,123.86446322540102,391539,1,"[""SDN Onitua""]","[""primary""]",23,23,23,exact,"{""student"": 23}",,"[""https://atlasnews.id/daerah/geger-23-siswa-di-kupang-barat-diduga-keracunan-mbg-puskesmas-batakte-sigap-beri-pertolongan-pertama/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0711""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0430,2026-05-18,2026-05-18,day,Jawa Tengah,Kabupaten Temanggung,kabupaten,Temanggung,33.23,-7.315316457103409,110.18189242537592,822880,1,"[""SMP Negeri 4 Temanggung dan 7 Sekolah Lainnya""]","[""junior_secondary""]",323,323,323,exact,"{""person"": 323}",,"[""https://jateng.murianews.com/zulkifli-fahmi/467568/ratusan-siswa-guru-di-temanggung-keracunan-mbg-sppg-minta-maaf""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0430""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0111,2026-05-20,2026-05-20,day,Jambi,Kota Jambi,kota,Jambi,15.71,-1.6305013396917745,103.60727024612254,649656,1,"[""SMKN 1 Kota Jambi""]","[""senior_secondary""]",8,8,8,exact,"{""student"": 8}",,"[""https://jambi.tribunnews.com/makalam/1196531/delapan-pelajar-smkn-1-jambi-mual-hingga-muntah-setelah-santap-mbg-tadi-pagi""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0111""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0565,2026-05-20,2026-05-20,day,Jawa Timur,Kabupaten Jember,kabupaten,Jember,35.09,-8.169670975121788,113.70215105421875,2615874,5,"[""PAUD Qur’an Raudlatul Tulab"", ""TK Al-Hidayah 01"", ""RA Hidayatul Mubtadiin"", ""PAUD Aster 29"", ""TK Kuncup Bunga""]","[""early_childhood""]",25,25,25,exact,"{""student"": 25}",,"[""https://surabaya.kompas.com/read/2026/05/24/101632678/diduga-abaikan-edaran-bgn-dan-buat-25-anak-di-jember-keracunan-sppg?page=all""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0565"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0566"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0567"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0568"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0569""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0298,2026-05-21,2026-05-21,day,Jawa Barat,Kabupaten Garut,kabupaten,Garut,32.05,-7.202671667220667,107.88606805421097,2851877,1,"[""SD Negeri 2 Hegarsari""]","[""primary""]",57,57,57,exact,"{""student"": 57}",,"[""https://prianganinsider.pikiran-rakyat.com/priangan/pr-38310221715/heboh-di-garut-program-mbg-berujung-dugaan-keracunan-massal-orang-tua-panik""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0298""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0663,2026-05-21,2026-05-21,day,Jawa Timur,Kabupaten Gresik,kabupaten,Gresik,35.25,-7.170587571783878,112.59967629653906,1327497,1,"[""SDN 238 Menganti""]","[""primary""]",14,14,14,exact,"{""student"": 14}",,"[""https://mediabangsanews.com/2026/05/25/belasan-siswa-sdn-238-menganti-diduga-keracunan-mbg-orang-tua-soroti-kelalaian-pengelola-sppg/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0663""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0164,2026-05-22,2026-05-22,day,Kalimantan Barat,Kabupaten Sambas,kabupaten,Sambas,61.01,1.3610923732904279,109.3285001118564,651246,1,"[""SD (Spesiftik tidak disebutkan)""]","[""primary""]",15,15,15,exact,"{""student"": 15}",,"[""https://mataexpose.co.id/post/15-siswa-sd-di-sambas-diduga-alami-keracunan-usai-santap-menu-makan-bergizi-gratis-investigasi-dapur-mitra-dimulai""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0164""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0217,2026-05-22,2026-05-22,day,DKI Jakarta,Kota Administrasi Jakarta Barat,kota,Jakarta Barat,31.73,-6.184334501192923,106.73662053886034,2556752,1,"[""SMPN 82 Jakarta""]","[""junior_secondary""]",116,116,116,exact,"{""student"": 116}",,"[""https://megapolitan.kompas.com/read/2026/05/26/15212251/116-siswa-smp-di-grogol-jakbar-diduga-keracunan-usai-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0217""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0201,2026-05-24,2026-05-24,day,Banten,Kabupaten Serang,kabupaten,Serang,36.04,-6.115302501045602,106.15201508303925,1791795,1,"[""SMAN 1 Padarincang""]","[""senior_secondary""]",32,32,32,exact,"{""student"": 32}",,"[""https://www.asatunews.co.id/siswa-sman-1-padarincang-serang-keracunan-makan-bergizi-gratis""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0201""]",[]
